tconst,primaryTitle
tt0068705,Hito-kiri yota: Kyôken san-kyôdai
tt0068718,The Hot Rock
tt0068721,House of Terror
tt0068735,Chronicle of a Homicide
tt0068737,The Burglar
tt0068742,Innocent Bystanders
tt0068754,Tel Aviv Call Girls
tt0068777,Naked Girl Murdered in the Park
tt0068779,"John, the Knife and the River"
tt0068796,Junko intai kinen eiga: Kantô hizakura ikka
tt0068801,Kill! Kill! Kill! Kill!
tt0068803,Sacred Knives of Vengeance
tt0068820,Krug
tt0068833,The Last House on the Left
tt0068842,Leichensache Zernik
tt0068861,The Limit
tt0068862,Microscopic Liquid Subway to Oblivion
tt0068869,The Lizard
tt0068892,The Mad Bomber
tt0068895,La maffia
tt0068902,The Italian Connection
tt0068907,Man and Boy
tt0068918,Manson
tt0068928,Dirty Money
tt0068931,The Mechanic
tt0068934,Melinda
tt0068944,One Billion for a Blonde
tt0068968,Morals of Ruth Halbfass
tt0068971,Death Walks at Midnight
tt0068997,The New Centurions
tt0069006,The Night of the Strangler
tt0069013,No Way Out
tt0069024,Nothing But the Night
tt0069041,Blue Eyes of the Broken Doll
tt0069042,The Olsen Gang's Big Score
tt0069075,Perdido por Cem
tt0069083,"Pete, Pearl & the Pole"
tt0069089,Pink Flamingos
tt0069109,Execution Squad
tt0069121,Prime Cut
tt0069134,Pulp
tt0069143,The Killer with a Thousand Eyes
tt0069146,Some Too Quiet Gentlemen
tt0069160,The Ragman's Daughter
tt0069174,Rentadick
tt0069186,"So Sweet, So Dead"
tt0069206,Sadegh the Kurd
tt0069212,The Salzburg Connection
tt0069220,Without Appeal
tt0069237,Scoumoune
tt0069248,Redneck
tt0069253,The Crimes of the Black Cat
tt0069255,Sexy Cat
tt0069257,Shaft's Big Score!
tt0069264,Showa zankyo-den: Yabure-gasa
tt0069266,The Wolves
tt0069273,Sitting Target
tt0069279,Slaughter
tt0069282,Slither
tt0069290,Snow Job
tt0069299,Something to Hide
tt0069332,Super Fly
tt0069364,Who Killed the Prosecutor and Why?
tt0069381,Tikhie berega
tt0069383,Tintin and the Lake of Sharks
tt0069395,Torino nera
tt0069414,Trouble Man
tt0069417,Tragic Ceremony
tt0069419,Killer
tt0069420,The Lonely Killers
tt0069423,Ture Sventon - Privatdetektiv
tt0069439,Murder Is a Murder
tt0069442,A Gorgeous Girl Like Me
tt0069443,A Full Day's Work
tt0069446,The Master Touch
tt0069457,Summertime Killer
tt0069463,La violenza: Quinto potere
tt0069466,The Visitors
tt0069487,Watched!
tt0069497,Where Does It Hurt?
tt0069534,Zameen Aasmaan
tt0069593,Shadowman
tt0069672,Aborto criminal
tt0069683,The Hour of Parting
tt0069712,Anastasia mio fratello
tt0069713,Even Angels Eat Beans
tt0069719,Ante el cadáver de un líder
tt0069748,Babusca's Adventures
tt0069752,Baba
tt0069756,Baciamo le mani
tt0069758,Bad Charleston Charlie
tt0069759,Bada Kabutar
tt0069761,Badge 373
tt0069762,Badlands
tt0069772,Because of the Cats
tt0069782,Between Friends
tt0069785,Big Zapper
tt0069789,The Black Alley Cats
tt0069792,Black Caesar
tt0069815,Happy New Year
tt0069816,Book of Numbers
tt0069818,The Boss
tt0069840,The Candy Snatchers
tt0069864,Chabelo y Pepito detectives
tt0069865,Charley Varrick
tt0069887,Order to Assassinate
tt0069890,Cleopatra Jones
tt0069897,Coffy
tt0069909,Un comisar acuzã
tt0069916,Counselor at Crime
tt0069919,Cops and Robbers
tt0069947,The Day of the Jackal
tt0069948,The Day of the Wolves
tt0069952,Deadly Weapons
tt0069966,Detroit 9000
tt0069967,Two Men in Town
tt0069973,Sinner: The Secret Diary of a Nymphomaniac
tt0069976,Dillinger
tt0069979,Mean Frank and Crazy Tony
tt0069989,The Don Is Dead
tt0070022,Electra Glide in Blue
tt0070028,Little Funny Guy
tt0070034,Enter the Dragon
tt0070046,Executive Action
tt0070077,The Friends of Eddie Coyle
tt0070081,Los fríos senderos del crimen
tt0070083,The Outside Man
tt0070085,Sex & Fury
tt0070097,Gehri Chaal
tt0070100,Gendai ninkyô-shi
tt0070110,Giorni d'amore sul filo di una lama
tt0070113,Girls Are for Loving
tt0070124,Gordon's War
tt0070126,Murder in a Blue World
tt0070127,Gott schützt die Liebenden
tt0070133,The Burned Barns
tt0070139,I guappi
tt0070155,The Harder They Come
tt0070158,Harry in Your Pocket
tt0070169,Hell Up in Harlem
tt0070181,Hissatsu shikakenin
tt0070183,Hit!
tt0070223,El investigador Capulina
tt0070243,Police Force
tt0070245,Hiroshima Death Match
tt0070246,Battles Without Honor and Humanity
tt0070261,Los Kalatrava contra el imperio del karate
tt0070270,The Killing Kind
tt0070274,The Kiss of Death
tt0070284,Lady Ice
tt0070291,The Last of Sheila
tt0070292,The Laughing Policeman
tt0070301,A Man Called Tiger
tt0070312,A Dragonfly for Each Corpse
tt0070323,Little Cigars
tt0070325,Little Laura and Big John
tt0070332,Lolly-Madonna XXX
tt0070334,The Long Goodbye
tt0070350,The Mack
tt0070355,Magnum Force
tt0070366,The Manchu Eagle Murder Caper Mystery
tt0070370,La mano spietata della legge
tt0070379,Mean Streets
tt0070391,Mig og mafiaen
tt0070393,The Violent Professionals
tt0070400,Mo gui tian shi
tt0070418,Una mujer prohibida
tt0070439,Unbelievable Adventures of Italians in Russia
tt0070446,Nightmare Honeymoon
tt0070453,Wedding in Blood
tt0070468,The Offence
tt0070474,The Olsen Gang Runs Amok
tt0070483,The Big Family
tt0070504,Pan ni
tt0070510,Paper Moon
tt0070511,Papillon
tt0070522,Violent Blood Bath
tt0070524,Penny Gold
tt0070528,The Petrified Forest
tt0070529,The Fish with the Eyes of Gold
tt0070534,The Knock Out Cop
tt0070550,Attempted Murder
tt0070552,High Crime
tt0070553,The Police Serve the Citizens?
tt0070556,Poor Pretty Eddie
tt0070562,Prisoners
tt0070578,The Pyx
tt0070599,A Reflection of Fear
tt0070620,Réjeanne Padovani
tt0070655,The House That Vanished
tt0070660,Seduction
tt0070666,Serpico
tt0070671,7 Hours of Violence
tt0070672,The Seven-Ups
tt0070678,Sgarro alla camorra
tt0070679,Shaft in Africa
tt0070680,Shamus
tt0070696,The Sinful Dwarf
tt0070699,Slaughter Day
tt0070704,The Slams
tt0070705,Slaughter in San Francisco
tt0070706,Slaughter's Big Rip-Off
tt0070709,Dirty Fingers
tt0070720,Sono stato io!
tt0070723,Soylent Green
tt0070726,The Spook Who Sat by the Door
tt0070727,Stacey
tt0070731,Steelyard Blues
tt0070733,The Stone Face
tt0070735,The Sting
tt0070736,The Stone Killer
tt0070753,Super Fly T.N.T.
tt0070755,Supermarket
tt0070773,Strait
tt0070778,"Wang Yu, King of Boxers"
tt0070787,That Man Bolt
tt0070827,Shock Treatment
tt0070833,Trick Baby
tt0070834,Trip with the Teacher
tt0070836,The Magnificent Dare Devil
tt0070843,Tutti figli di Mammasantissima
tt0070851,Ultimul cartus
tt0070859,Unsere Tante ist das Letzte
tt0070895,Walking Tall
tt0070915,White Lightning
tt0070927,The Working Girls
tt0070930,The Wrestler
tt0070936,Yamaguchi-gumi San-daime
tt0070944,The Young Nurses
tt0070947,Zanjeer
tt0070951,Battle of the Godfathers
tt0070957,Tenderness of the Wolves
tt0070959,State of Siege
tt0071049,Serzhant militsii
tt0071080,11 Harrowhouse
tt0071099,Ace of Hearts
tt0071139,Charleston
tt0071147,"Anna: The Pleasure, the Torment"
tt0071153,Only the Wind Knows the Answer
tt0071162,"Run, Run, Joe!"
tt0071166,Gli assassini sono nostri ospiti
tt0071169,Au-delà de la peur
tt0071194,The Bank Shot
tt0071216,Big Bad Mama
tt0071224,Black Eye
tt0071225,The Black Godfather
