tconst,primaryTitle
tt0066252,A Prostitute Serving the Public and in Compliance with the Laws of the State
tt0066253,Heute
tt0066255,Pucanj
tt0066262,Puzzle of a Downfall Child
tt0066265,Pippi on the Run
tt0066266,Quackser Fortune Has a Cousin in the Bronx
tt0066273,R.P.M.
tt0066274,"Rabbit, Run"
tt0066277,A Girl Called Jules
tt0066279,The Railway Children
tt0066284,Rasplata
tt0066286,The Rebel Rousers
tt0066288,Red the Half Breed
tt0066290,El relicario
tt0066296,The Revolutionary
tt0066299,The Right and the Wrong
tt0066309,Romantyczni
tt0066312,"Rosolino Paternò, soldato..."
tt0066319,Ryan's Daughter
tt0066323,Sól ziemi czarnej
tt0066324,Samskara
tt0066325,San Domingo
tt0066335,The Savage Wild
tt0066338,Schastye Anny
tt0066341,The School Girls
tt0066344,Scrooge
tt0066355,The Servant
tt0066358,Sex-Power
tt0066359,Sex Ritual of the Occult
tt0066362,Sex Jack
tt0066364,Shango
tt0066371,Step on the Gas
tt0066374,The Policeman
tt0066380,Vampyros Lesbos
tt0066383,Sin un adiós
tt0066386,Sluchay s Polyninym
tt0066392,Something for Everyone
tt0066393,Song of Norway
tt0066401,Spring and Port Wine
tt0066405,Stick It in Your Ear
tt0066407,Quiet Days in Clichy
tt0066410,Story of a Woman
tt0066413,The Spider's Stratagem
tt0066414,Strawberries Need Rain
tt0066415,The Strawberry Statement
tt0066418,The Student Nurses
tt0066419,Das Stundenhotel von St. Pauli
tt0066420,Sudden Terror
tt0066421,Summer in the City
tt0066422,Suppose They Gave a War and Nobody Came
tt0066424,Sutemi no Narazu-mono
tt0066425,Sweet Bird of Aquarius
tt0066426,Sweet Trash
tt0066429,Lovefilm
tt0066430,The Loves of Liszt
tt0066431,Szkice warszawskie
tt0066432,Szép magyar komédia
tt0066434,THX 1138
tt0066436,Take a Girl Like You
tt0066445,"Tell Me That You Love Me, Junie Moon"
tt0066450,They Call Me Mister Tibbs!
tt0066454,Three Sisters
tt0066461,One Song a Day Takes Mischief Away
tt0066463,The Todd Killings
tt0066466,The Man Who Put His Will on Film
tt0066468,Emperor Tomato Ketchup
tt0066471,Too Late the Hero
tt0066473,Tora! Tora! Tora!
tt0066475,Torture Dungeon
tt0066482,Trash
tt0066485,The Traveling Executioner
tt0066487,Triangle
tt0066490,The Tribe
tt0066491,Tristana
tt0066494,Tropic of Cancer
tt0066497,Kill the Fatted Calf and Roast It
tt0066498,The Ear
tt0066499,Umbracle
tt0066500,Hope
tt0066501,Love Me Strangely
tt0066502,The Cop
tt0066505,Underground
tt0066511,Many Wars Ago
tt0066514,Uski Roti
tt0066515,Jumping Over Puddles
tt0066516,Valerie and Her Week of Wonders
tt0066523,Vertigo for a Killer
tt0066528,The Virgin and the Gypsy
tt0066530,Long Live Death
tt0066531,Long Live the Bride and Groom
tt0066532,Vladimir et Rosa
tt0066540,WUSA
tt0066542,A Walk in the Spring Rain
tt0066543,The Walking Stick
tt0066544,Wanted: Perfect Mother
