tconst,primaryTitle
tt0071408,Deranged: Confessions of a Necrophile
tt0071413,Peopletoys
tt0071415,Devil's Possessed
tt0071431,Let Sleeping Corpses Lie
tt0071439,The Vengeance of Doctor Mabuse
tt0071465,Demon Witch Child
tt0071471,Evil Eye
tt0071478,Exorcism
tt0071479,Exorcismo Negro
tt0071507,"Flavia, the Heretic"
tt0071508,Flesh for Frankenstein
tt0071518,Frankenstein '80
tt0071519,Frankenstein and the Monster from Hell
tt0071523,Frightmare
tt0071535,The Loreley's Grasp
tt0071537,Eyeball
tt0071560,Evil Town
tt0071572,"Good to See You Again, Alice Cooper"
tt0071586,Ghost of the Mirror
tt0071617,Homebodies
tt0071626,The Bride
tt0071627,The House of Seven Corpses
tt0071628,House of Whipcord
tt0071629,The House on Skull Mountain
tt0071639,I Dismember Mama
tt0071650,Ilsa: She Wolf of the SS
tt0071654,Impulse
tt0071661,Inn of the Damned
tt0071666,Invasion from Inner Earth
tt0071675,It's Alive
tt0071704,Devil's Exorcist
tt0071722,A Knife for the Ladies
tt0071764,Love and Rage
tt0071768,La loba y la Paloma
tt0071790,Madhouse
tt0071791,Ghost Story
tt0071795,The Devil's Female
tt0071855,Moonchild
tt0071872,"The Dead, the Devil and the Flesh"
tt0071897,Nazareno Cruz and the Wolf
tt0071938,Old Dracula
tt0071950,Footprints on the Moon
tt0071967,A Woman Possessed
tt0071988,Persecution
tt0072007,What Have They Done to Your Daughters?
tt0072019,Lorna the Exorcist
tt0072067,Act of Vengeance
tt0072076,Tou tai ren
tt0072132,Love Brides of the Blood Mummy
tt0072133,Garden of Death
tt0072136,Seizure
tt0072147,Enter the Devil
tt0072148,Seytan
tt0072149,Shanks
tt0072156,Shriek of the Mutilated
tt0072162,Un silencio de tumba
tt0072179,Sunburst
tt0072184,Snuff
tt0072189,Son of Dracula
tt0072197,The Spectre of Edgar Allan Poe
tt0072225,Sugar Hill
tt0072239,Symptoms
tt0072267,The Terminal Man
tt0072270,Der Teufel in Miss Jonas
tt0072271,The Texas Chain Saw Massacre
tt0072320,The Infernal Trio
tt0072331,Horror High
tt0072354,Vampyres
tt0072355,Wedding Trough
tt0072392,Yellow-Headed Summer
tt0072590,Calling All Police Cars
tt0072626,The House of the Dead
tt0072662,L'assassino è costretto ad uccidere ancora
tt0072666,Zaat
tt0072709,Black Moon
tt0072710,A Black Ribbon for Deborah
tt0072750,Bug
tt0072752,The Beast
tt0072792,The Clown Murders
tt0072813,House of Mortal Sin
tt0072831,Criminally Insane
tt0072833,Cross of the Devil
tt0072867,Sharon's Baby
tt0072868,Devil Woman
tt0072869,The Devil's Rain
tt0072874,Diabolicamente... Letizia
tt0072937,Encounter with the Unknown
tt0072954,The Exorcist: Italian Style
tt0072957,Evil Seducers
tt0072960,Trauma
tt0072961,Night of the Walking Dead
tt0073017,Barbed Wire Dolls
tt0073042,The Ghoul
tt0073043,The Giant Spider Invasion
tt0073206,Black Magic
tt0073275,Legend of the Werewolf
tt0073278,Leonor
tt0073324,Lips of Blood
tt0073327,Autopsy
tt0073338,Night of the Howling Beast
tt0073367,Together Forever
tt0073387,"My Nights with Susan, Sandra, Olga & Julie"
tt0073393,The Milpitas Monster
tt0073461,Night of the Seagulls
