tconst,primaryTitle
tt0077181,The Murder of Pedralbes
tt0077224,The Bermuda Triangle
tt0077229,Beyond and Back
tt0077404,Days of Fury
tt0077427,Germany in Autumn
tt0077494,Emanuelle and the Erotic Nights
tt0077518,Europe After the Rain
tt0077533,Faces of Death
tt0077547,Filming 'Othello'
tt0077575,Speed Fever
tt0077577,Forza Italia!
tt0077595,Waif
tt0077598,Gates of Heaven
tt0077599,Gay USA
tt0077763,Jak zyc
tt0077774,Joe and Maxi
tt0077784,Just Crazy About Horses
tt0077838,The Last Waltz
tt0077842,Lebanon... Why?
tt0077848,Let Me Die a Woman
tt0078090,The Flat Jungle
tt0078140,Raoni
tt0078151,Renaldo and Clara
tt0078205,Scared Straight!
tt0078217,The Secret Life of Plants
tt0078220,Secrets of the Bermuda Triangle
tt0078273,Sinai Field Mission
tt0078432,Tältet
tt0078471,Winter Sleep
tt0078719,...als Diesel geboren
tt0078784,A Respectable Life
tt0078794,Army of Lovers or Revolt of the Perverts
tt0078820,Baby Snakes
tt0078831,The Battle of Chile: Part III
tt0078850,Best Boy
tt0078974,Cinematógrafo 1900
tt0079020,Que Viva Mexico
tt0079032,Of Great Events and Ordinary People
tt0079055,Dirt
tt0079062,Dolphin
tt0079202,Geschichte der Nacht
tt0079212,The Glacier Fox
tt0079220,Going the Distance
tt0079377,Juliana in zeventig bewogen jaren
tt0079400,The Kids Are Alright
tt0079441,The Last Tasmanian
tt0079443,The Last of the Blue Devils
tt0079445,The Late Great Planet Earth
tt0079519,The Man You Loved to Hate
tt0079524,Manoeuvre
tt0079633,No Maps on My Taps
tt0079763,Punk in London
tt0079814,Rockshow
tt0079834,Rust Never Sleeps
tt0079936,The Space Movie
tt0080029,Death Magazine: or How to Be a Flowerpot
tt0080064,Irreconcilable Memories
tt0080087,The Lovers' Wind
tt0080104,Is This Fate?
tt0080118,The War at Home
tt0080142,The Wobblies
tt0080321,AC/DC: Let There Be Rock
tt0080337,Agee
tt0080347,De plaats van de vreemdeling
tt0080454,Blue Suede Shoes
tt0080535,Certas Palavras com Chico Buarque
tt0080594,The Day After Trinity
tt0080617,Deutschland Privat 1 - Eine Anthologie des Volksfilms
tt0080634,Divine Madness
tt0080679,Fundi: The Story of Ella Baker
tt0080741,"Fist of Fear, Touch of Death"
tt0080762,From Mao to Mozart: Isaac Stern in China
tt0080780,The Yellow Star: The Persecution of the Jews in Europe - 1933-1945
tt0080877,Historias prohibidas de Pulgarcito
tt0080919,In Search of Historic Jesus
tt0080983,The Candidate
tt0081053,The Life and Times of Rosie the Riveter
tt0081055,Lightning Over Water
tt0081169,Model
tt0081204,Mur murs
tt0081239,"Child Fidencio, the Healer of Espinazo"
tt0081242,No Nukes
tt0081521,Sista varningen!
tt0081636,Een tip van de sluier
tt0081978,Acting: Lee Strasberg and the Actors Studio
tt0081988,Against Wind and Tide: A Cuban Odyssey
tt0082020,The Animals Film
tt0082092,The Good People of Portugal
tt0082106,Brooklyn Bridge
tt0082181,Chytilova Versus Forman
tt0082226,D.O.A.
tt0082252,The Decline of Western Civilization
tt0082312,Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott
tt0082322,"Emerson, Lake & Palmer in Concert"
tt0082442,Die Generalprobe
tt0082443,Genocide
tt0082447,Geschichten aus den Hunsrückdörfern
tt0082548,Im Land meiner Eltern
tt0082550,Imagine the Sound
tt0082650,Lettres d'amour en Somalie
tt0082725,"Max Frisch, Journal I-III"
tt0082819,A Japanese Village
tt0082871,Outside In
tt0082913,Les pièges de la mer
tt0082986,Reporters
tt0083022,The Saimaa Gesture
tt0083105,Soldier Girls
tt0083165,Talentprobe
tt0083188,Theater in Trance
tt0083193,This Is Elvis
tt0083230,Too Early/Too Late
tt0083262,Our Corpses Still Live
tt0083283,Victor Seastrom
tt0083318,The Way South
tt0083327,Wie de Waarheid Zegt Moet Dood
tt0083514,A veces miro mi vida
tt0083524,Shocking Africa
tt0083539,All by Myself: The Eartha Kitt Story
tt0083590,The Atomic Cafe
tt0083617,A bankett
tt0083631,A Storm of Images
tt0083633,Before the Nickelodeon: The Early Cinema of Edwin S. Porter
tt0083638,Ben's Mill
tt0083652,Bill Cosby: Himself
tt0083657,Black Wax
tt0083692,Brel
tt0083702,Burden of Dreams
tt0083856,St. Lawrence: Stairway to the Sea
tt0083870,Ebba the Movie
