tconst,primaryTitle
tt0095241,Gor
tt0095304,High Spirits
tt0095326,Hot to Trot
tt0095336,Picture of a Nymph
tt0095424,Kalamazoo
tt0095452,King Size
tt0095454,The Kiss
tt0095483,Lady Terminator
tt0095484,Lady in White
tt0095525,Gandahar
tt0095547,The Lords of Magick
tt0095561,Macao oder die Rückseite des Meeres
tt0095598,La maschera
tt0095638,The Milagro Beanfield War
tt0095643,Cyber Ninja
tt0095655,Moonwalker
tt0095712,Nebojsa
tt0095715,Alice
tt0095729,The Tribulations of Balthazar Kober
tt0095863,Phantasm II
tt0095865,Where's Officer Tuba?
tt0095869,The Little Devil
tt0095925,Pumpkinhead
tt0095995,Revenge of the Ninja
tt0096039,Saturday the 14th Strikes Back
tt0096061,Scrooged
tt0096071,The Serpent and the Rainbow
tt0096073,The Seventh Sign
tt0096077,A Very Old Man with Enormous Wings
tt0096103,Double Fattiness
tt0096153,Spellcaster
tt0096194,Super Xuxa Contra o Baixo Astral
tt0096218,Tales from the Gimli Hospital
tt0096239,Teen Vamp
tt0096240,Tokyo: The Last Megalopolis
tt0096253,Thank You Satan
tt0096282,Tommy Tricker and the Stamp Traveller
tt0096329,Ubit drakona
tt0096380,Vice Versa
tt0096421,The Warrior and the Blind Swordsman
tt0096503,Zhena kerosinshchika
tt0096522,Ballet
tt0096764,The Adventures of Baron Munchausen
tt0096791,God's Will
tt0096794,Always
tt0096919,Beyond Dream's Door
tt0096920,Beyond the Door III
tt0096925,Big Man on Campus
tt0096932,The Black Cat
tt0096948,Bliskie spotkania z wesolym diablem
tt0097000,Bye bye chaperon rouge
tt0097008,Cameron's Closet
tt0097017,The Carpenter
tt0097044,Chances Are
tt0097069,Cleo/Leo
tt0097174,Deathstalker and the Warriors from Hell
tt0097184,Demonstone
tt0097229,Der Drache Daniel
tt0097263,Edge of Sanity
tt0097289,Erik the Viking
tt0097297,Et la lumière fut
tt0097351,Field of Dreams
tt0097395,Lost Souls
tt0097427,Ghost Writer
tt0097428,Ghostbusters II
tt0097435,The Girl in a Swing
tt0097531,How to Get Ahead in Advertising
tt0097536,Hua gui you xian gong si
tt0097550,I Bought a Vampire Motorcycle
tt0097557,"I, Madman"
tt0097609,Jaadugar
tt0097638,Happy Ghost 4
tt0097692,Kong-Fu Wonder Child
tt0097702,The Icicle Thief
tt0097740,Two Painters
tt0097755,Limit Up
tt0097799,Lüzzas Walkman
tt0097806,The Magic Toyshop
tt0097864,Meng gui hu li jing
tt0097890,Miraklet i Valby
tt0097942,Mystics in Bali
tt0097981,A Nightmare on Elm Street 5: The Dream Child
tt0097986,Moon Child
tt0098048,Gor II
tt0098058,Pan Samochodzik i praskie tajemnice
tt0098061,Paperhouse
tt0098084,Pet Sematary
tt0098104,Pokhishcheniye charodeya
tt0098115,Prancer
tt0098116,Prazská petka
tt0098118,Raiders of the Magic Ivory
tt0098122,Priceless Beauty
tt0098146,Ghostly Love
tt0098147,A Terra-Cotta Warrior
tt0098150,Magic Cop
tt0098306,She's Back
tt0098321,Shocking Dark
tt0098333,Sinbad of the Seven Seas
tt0098356,Some Girls
tt0098382,Star Trek V: The Final Frontier
tt0098410,Sukkubus
tt0098453,Teen Witch
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie
