tconst,primaryTitle
tt0076598,Assault in Paradise
tt0076630,Rituals
tt0076637,Rolling Thunder
tt0076653,Sahara Cross
tt0076686,The Serpent's Egg
tt0076722,The Marksman
tt0076725,Sleeping Dogs
tt0076734,Soldier of Orange
tt0076740,Sorcerer
tt0076752,The Spy Who Loved Me
tt0076765,Shadows of a Hot Summer
tt0076780,Summer City
tt0076782,Summerfield
tt0076808,Dear Inspector
tt0076833,Torino centrale del vizio
tt0076836,Hitler's Last Train
tt0076844,Tutti defunti... tranne i morti
tt0076845,Twilight's Last Gleaming
tt0076861,The Assignment
tt0076877,The Heroin Busters
tt0076885,Trauma
tt0076888,The Coming of Sin
tt0076905,The Washington Affair
tt0076961,Ángel negro
tt0077118,Acapulco Gold
tt0077140,Alessia... un vulcano sotto la pelle
tt0077184,"Attention, the Kids Are Watching"
tt0077188,Hitch-Hike
tt0077189,Avalanche
tt0077195,The Year of the Plague
tt0077210,Barracuda
tt0077233,The Big Fix
tt0077236,Bilbao
tt0077241,Blackout
tt0077252,Blue Movie
tt0077287,Life Sentence
tt0077306,Cat in the Cage
tt0077324,The Dogs
tt0077338,La ciudad maldita
tt0077355,Coma
tt0077357,The Comeback
tt0077363,The Iron Commissioner
tt0077376,Covert Action
tt0077402,Dawn of the Dead
tt0077409,Death Drug
tt0077436,Killer's Gold
tt0077451,Don
tt0077459,Double Murder
tt0077460,Doramundo
tt0077474,The Driver
tt0077485,Effects
tt0077505,Red Rings of Fear
tt0077506,Ensalada Baudelaire
tt0077512,Erótica
tt0077524,The Evil
tt0077525,Massacre Mafia Style
tt0077530,Eyes of Laura Mars
tt0077531,F.I.S.T.
tt0077573,The Foreigner
tt0077578,Foul Play
tt0077588,The Fury
tt0077645,Challenge of the Tiger
tt0077651,Halloween
tt0077681,The Hills Have Eyes
tt0077692,L'homme en colère
tt0077713,I Spit on Your Grave
tt0077726,Cock Crows at Eleven
tt0077766,Jaws 2
tt0077773,Queen Bee
tt0077800,Killer Fish
tt0077808,The Kirlian Witness
tt0077888,The Mafu Cage
tt0077906,Black Sun
tt0077919,Mean Dog Blues
tt0077932,Killer's Delight
tt0077944,Money Movers
tt0077958,La mujer de la tierra caliente
tt0078038,"Last In, First Out"
tt0078053,Two Female Spies with Flowered Panties
tt0078059,The Lion's Share
tt0078088,Plague
tt0078105,Power Play
tt0078115,Le prix de la liberté
tt0078150,Remember My Name
tt0078229,Sensual Pleasures
tt0078256,Blood Feud
tt0078274,Sketches of a Strangler
tt0078288,The Bloodstained Shadow
tt0078336,Stunt Squad
tt0078338,Le sucre
tt0078343,The Killer Nun
tt0078350,The Swarm
tt0078405,The Toolbox Murders
tt0078408,Double Game
tt0078426,An Unknown Friend
tt0078439,Un papillon sur l'épaule
tt0078445,Un uomo in ginocchio
tt0078447,The Uranium Conspiracy
tt0078466,The Dawn Rapists
tt0078467,Violette
tt0078508,Wolf Lake
tt0078549,See Here My Love
tt0078718,And Justice for All
tt0078736,Agatha
tt0078740,The Concorde... Airport '79
tt0078791,Aquella casa en las afueras
tt0078805,Outrage
tt0078806,The Attic
tt0078812,Avalanche Express
tt0078848,Bersaglio altezza uomo
tt0078867,The Bitch
tt0078880,Bloodrage
tt0078895,Border Cop
tt0078964,Code for the Boss: Sorty No. 5
tt0078966,The China Syndrome
tt0078989,Concorde Affaire '79
tt0078995,I contrabbandieri di Santa Lucia
tt0079013,Cuba
tt0079027,The Dark
tt0079039,Delirium
tt0079065,A Woman in the Night
tt0079082,The Driller Killer
tt0079115,Escape from Hell
tt0079120,Stigma
tt0079145,La femme flic
tt0079146,The Secret
tt0079181,Fuego en el mar
tt0079224,The Golden Lady
tt0079241,Grijpstra & De Gier
tt0079260,Haine
tt0079312,The House of Hanging
tt0079323,Ich bin dein Killer
tt0079340,Indagine su un delitto perfetto
tt0079341,El infierno de todos tan temido
tt0079437,Last Embrace
tt0079454,Legend of the Bat
tt0079482,Long Weekend
tt0079514,Malibu High
tt0079537,Mary My Dearest
tt0079586,Girl with the Golden Panties
tt0079592,Murder by Decree
tt0079613,Natural Enemies
tt0079626,Night Creature
tt0079655,Ogro
tt0079687,The Outsider
tt0079706,Paydirt
tt0079737,Il porno shop della settima strada
tt0079758,Prophecy
tt0079799,A Married Woman
tt0079808,The Riddle of the Sands
tt0079823,Roman i Magda
tt0079881,Cheung nui cheung ngoi
tt0079894,The Shape of Things to Come
tt0079916,Slachtvee
tt0079917,The Day After Halloween
tt0080028,To Kill a Mastermind
tt0080120,The Warriors
tt0080130,When a Stranger Calls
tt0080354,Alligator
tt0080360,Altered States
tt0080362,The Other Hell
tt0080376,Barsaat Ki Ek Raat
tt0080408,Bad Timing: A Sensual Obsession
tt0080503,House on the Edge of the Park
tt0080608,Demasiado para Gálvez
tt0080626,Diary of the Dead
tt0080645,Don't Answer the Phone!
tt0080648,Don't Hang Up
tt0080656,Double Negative
tt0080732,The Fifth Floor
tt0080735,Final Assignment
tt0080738,The First Deadly Sin
tt0080747,Flight Level 450
tt0080749,The Fog
tt0080754,The Formula
tt0080761,Friday the 13th
tt0080787,The Ghost Dance
tt0080798,Gloria
tt0080833,Guyana: Cult of the Damned
tt0080845,Haunted Tales
tt0080850,He Knows You're Alone
tt0080853,The Hearse
tt0080872,Highpoint
tt0080902,Human Experiments
tt0080903,The Human Factor
tt0080915,Image of the Beast
tt0080931,Nightmare City
tt0080958,The Sword
tt0080997,The Kidnapping of the President
tt0081117,The Man Who Went Up in Smoke
tt0081118,Mannen som blev miljonär
tt0081124,Maravillas
tt0081139,Mater amatísima
tt0081163,The Mirror Crack'd
tt0081181,Morir de miedo
tt0081182,Death Watch
tt0081184,Motel Hell
tt0081186,Mother's Day
tt0081218,Navajeros
tt0081233,Stage Fright
tt0081334,Phobia
tt0081383,Prom Night
tt0081421,The Return
tt0081455,Scanners
tt0081476,Seduction
tt0081495,Shaolin Brothers
tt0081515,The Silent Scream
tt0081561,Stir
tt0081563,Stone Cold Dead
tt0081574,Pájaros de ciudad
tt0081605,Taxi Chor
tt0081617,Terror Train
tt0081626,Trhauma
tt0081658,Three Men to Kill
tt0081705,Vengeance
tt0081715,Vicious and Nude
tt0081759,Windows
tt0081764,Without Warning
tt0081773,Wsciekly
tt0081784,The Happenings
tt0081793,Christmas Evil
tt0081809,North Sea Hijack
tt0081974,Absence of Malice
tt0081975,Absolution
tt0081989,The Agency
tt0082005,The Amateur
tt0082043,Bad Blood
tt0082084,Bloody Birthday
tt0082094,The Boogens
tt0082233,A Dangerous Summer
tt0082244,Deadline
tt0082245,Deadly Blessing
tt0082269,Diva
tt0082279,The Dorm That Dripped Blood
tt0082300,Duelul
tt0082342,"Espion, lève-toi"
tt0082351,Eye of the Needle
tt0082352,Eyes of a Stranger
tt0082362,The Fan
tt0082378,Final Exam
tt0082398,For Your Eyes Only
tt0082411,Frankfurt: The Face of a City
tt0082418,Friday the 13th Part 2
tt0082436,The Grilling
tt0082449,Ghost Story
tt0082467,Graduation Day
tt0082481,Bewitched
tt0082497,The Hand
tt0082498,Happy Birthday to Me
tt0082504,Haathkadi
tt0082511,Hell Night
tt0082527,X-Ray
tt0082559,Hell of the Living Dead
tt0082592,Just Before Dawn
tt0082596,Kagero-za
tt0082600,Kaltgestellt
tt0082614,The Killing of Angel Street
tt0082628,Nightfall
tt0082677,Looker
tt0082685,Lovely But Deadly
tt0082687,Luger
tt0082696,Madman
tt0082731,The Girl with the Red Hair
tt0082744,Midnight
