tconst,primaryTitle
tt0090752,Bloudení orientacního bezce
tt0090834,The Octopuses from the Second Floor
tt0090840,The Christmas Star
tt0090934,Desert Bloom
tt0090948,The Dirt Bike Kid
tt0090961,Dot and the Whale
tt0091059,Flight of the Navigator
tt0091090,"It's a Mad, Mad, Mad World"
tt0091149,The Great Mouse Detective
tt0091154,Gröna gubbar från Y.R.
tt0091179,The House on the River
tt0091238,Hyper Sapien: People from Another Star
tt0091258,Ilzaam
tt0091308,Der Junge mit dem großen schwarzen Hund
tt0091320,Kala Dhanda Goray Log
tt0091326,The Karate Kid Part II
tt0091360,Young Dragons: Kung Fu Kids
tt0091369,Labyrinth
tt0091411,"Lightning, the White Stallion"
tt0091449,The Snow Queen
tt0091537,Momo
tt0091584,My Little Pony: The Movie
tt0091597,Sitting on the Golden Porch
tt0091654,Novemberkatzen
tt0091658,Nutcracker
tt0091766,Playing Beatie Bow
tt0091772,Travels of Mr. Kleks
tt0091784,Free Admittance
tt0091810,The Quest
tt0091880,Råttis
tt0091889,Samson & Sally
tt0091908,Das Schulgespenst
tt0091949,Short Circuit
tt0091993,SpaceCamp
tt0092045,Tale of a Tiger
tt0092054,"Tato, nie bój sie dentysty!"
tt0092067,Castle in the Sky
tt0092167,Merry Christmas Octopus
tt0092275,Bambi's Youth
tt0092283,Carovné dedictví
tt0092292,Zlovrednoye voskresenye
tt0092295,Zolotaya baba
tt0092494,*batteries not included
tt0092626,Beauty and the Beast
tt0092638,Benji the Hunted
tt0092695,The Brave Little Toaster
tt0092757,Bushfire Moon
tt0092806,The Young Magician
tt0092917,Dot and the Smugglers
tt0092943,ESD
tt0092974,Ernest Goes to Camp
tt0093072,The Garbage Pail Kids Movie
tt0093116,The Great Land of Small
tt0093117,Tadpole and the Whale
tt0093127,Guldregn
tt0093132,Hachi-ko
tt0093144,Hansel and Gretel
tt0093148,Harry and the Hendersons
tt0093151,Hasenherz
tt0093216,River of Fireflies
tt0093287,Itihaas
tt0093311,Jim & Piraterna Blom
tt0093342,Where Is the Friend's House?
tt0093419,Lilac Ball
tt0093473,The Magic Snowman
tt0093524,More About the Children of Noisy Village
tt0093543,Mio in the Land of Faraway
tt0093611,The Adventures of Oliver Twist
tt0093653,Novye skazki Shakherezady
tt0093699,Pan Samochodzik i niesamowity dwór
tt0093743,Pinocchio and the Emperor of the Night
tt0093744,The New Adventures of Pippi Longstocking
tt0093779,The Princess Bride
tt0093781,Prinsen av Fogo
tt0093798,Przyjaciel wesolego diabla
tt0093831,Red Riding Hood
tt0093891,Rumpelstiltskin
tt0093993,Sleeping Beauty
tt0093999,Snow White
tt0094054,Ghosts of the Dormers
tt0094091,Szeleburdi vakáció
tt0094137,Three Men and a Baby
tt0094238,Valhalla
tt0094380,Zlota Mahmudia
tt0094661,Anna
tt0094927,Crystalstone
tt0095107,Ernest Saves Christmas
tt0095165,Folk og røvere i Kardemomme by
tt0095182,The Frog Prince
tt0095210,Die Geschichte von der Gänseprinzessin und ihrem treuen Pferd Falada
tt0095216,Ghost in the House
tt0095239,The River Pirates
tt0095270,Hairspray
tt0095300,Hifazat
tt0095560,Mac and Me
tt0095712,Nebojsa
tt0095778,On Our Own
tt0095800,The Bear
tt0095815,Pan Tau - Der Film
tt0095817,Panda monogatari
tt0095902,Primo Baby
tt0095930,Purple People Eater
tt0095960,"Raz, dva - gore ne beda"
tt0096021,Rødtotterne og Tyrannos
tt0096097,Shirak
tt0096101,Short Circuit 2
tt0096194,Super Xuxa Contra o Baixo Astral
tt0096282,Tommy Tricker and the Stamp Traveller
tt0096283,My Neighbor Totoro
tt0096329,Ubit drakona
tt0096377,Veverka a kouzelna musle
tt0096459,The Wolves of Willoughby Chase
tt0096823,Anni tahtoo äidin
tt0096869,Babar: The Movie
tt0097000,Bye bye chaperon rouge
tt0097034,Cesta na jihozápad
tt0097050,The Adventures of Milo and Otis
tt0097053,Cheetah
tt0097115,Courage Mountain
tt0097215,Do pervoy krovi
tt0097229,Der Drache Daniel
tt0097264,Eeshwar
tt0097351,Field of Dreams
tt0097405,Fathers' Day
tt0097419,George's Island
tt0097523,"Honey, I Shrunk the Kids"
tt0097647,The Karate Kid Part III
tt0097675,Knyaz Udacha Andreevich
tt0097693,Kunst en Vliegwerk
tt0097758,Little Monsters
tt0097791,Dull Ice Flower
tt0097814,Kiki's Delivery Service
tt0097881,Mijn vader woont in Rio
tt0097922,Mr. Coconut
tt0098018,"O, xiangxue"
tt0098057,Mr. Blob in the Universe
tt0098058,Pan Samochodzik i praskie tajemnice
tt0098086,Peter och Petra
tt0098088,The Monkey Folk
tt0098115,Prancer
tt0098116,Prazská petka
tt0098189,The Journey to Melonia
tt0098275,Sebastian and the Sparrow
tt0098431,Taina jocului de cuburi
tt0098443,Me and Mama Mia
tt0098587,Summer of the Colt
tt0098966,Three Men and a Little Lady
tt0098978,Abschiedsdisko
tt0099025,Amba
tt0099119,Berdel
tt0099140,Biology
tt0099229,Pas de répit pour Mélanie
tt0099335,Czarne stopy
tt0099512,Ernest Goes to Jail
tt0099654,Ghost Dad
tt0099733,Happily Ever After
tt0099760,The Secret
tt0099764,Herman
tt0099785,Home Alone
tt0099816,Shipwrecked
tt0099878,Jetsons: The Movie
tt0099966,Dance of the Polar Bears
tt0100030,Lippels Traum
tt0100050,Look Who's Talking Too
tt0100070,Xuxa in Crystal Moon
tt0100194,Motýlí cas
tt0100197,Mów mi Rockefeller
tt0100240,The NeverEnding Story II: The Next Chapter
tt0100264,Nils Karlsson Pyssling
tt0100281,The Nutcracker Prince
tt0100289,Olle Hexe
tt0100356,Peter in Magicland
tt0100419,Problem Child
tt0100429,The Flea
tt0100621,Simon les nuages
tt0100627,Sirup
tt0100837,Un jeu d'enfant
tt0100915,What the Moon Saw
tt0100944,The Witches
tt0101015,Zhuo gui he jia huan
tt0101017,Zielone kasztany
tt0101301,All I Want for Christmas
tt0101329,An American Tail: Fievel Goes West
tt0101343,And You Thought Your Parents Were Weird
tt0101348,The Comic Book Christmas Caper
tt0101414,Beauty and the Beast
tt0101455,Bingo
tt0101600,The Dove's Lost Necklace
tt0101635,Curly Sue
tt0101821,Ernest Scared Stupid
tt0101847,Le fabuleux voyage de l'ange
tt0101852,Ein Fall für TKKG - Drachenauge
tt0101862,Father of the Bride
tt0101927,War of the Birds
tt0101951,The Giant of Thunder Mountain
tt0102002,Hard Promises
tt0102057,Hook
tt0102184,Charlie Strapp and Froggy Ball Flying High
tt0102240,The Crumbs
tt0102247,The Polar Bear King
tt0102278,Flying Machines Against Mr. Motor Car
tt0102492,My Girl
tt0102628,The Adventures of Paper Peter
tt0102629,"Attention, Papa Arrives!"
tt0102719,Problem Child 2
tt0102803,The Rocketeer
tt0102813,Rover Dangerfield
tt0102824,Rölli - hirmuisia kertomuksia
tt0102986,The Great Day on the Beach
tt0103028,T. Sventon och fallet Isabella
tt0103163,Underground Secrets
tt0103175,Uppo-Nalle
tt0103262,Wild Hearts Can't Be Broken
tt0103596,3 Ninjas
tt0103609,The Magic Voyage
tt0103621,Adventures in Dinosaur City
tt0103640,Alan & Naomi
tt0103703,Les années campagne
tt0103760,Baduk
tt0103786,Beethoven
tt0103837,Blinky Bill: The Mischievous Koala
tt0103937,The Boot
tt0103970,Ci hai rotto papà
tt0104054,Dark Horse
tt0104113,Die Distel
tt0104254,FernGully: The Last Rainforest
tt0104279,Flodder in Amerika!
tt0104334,Ghost Ship
tt0104401,Heathcliff: The Movie
tt0104437,"Honey, I Blew Up the Kid"
tt0104522,Into the West
