tconst,primaryTitle
tt0090968,Dr. Otto and the Riddle of the Gloom Beam
tt0091012,Equalizer 2000
tt0091064,The Fly
tt0091083,From Beyond
tt0091096,Ga-ga: Glory to the Heroes
tt0091110,Ghost Warrior
tt0091154,Gröna gubbar från Y.R.
tt0091166,Hands of Steel
tt0091214,Man Facing Southeast
tt0091238,Hyper Sapien: People from Another Star
tt0091276,Invaders from Mars
tt0091322,Kamikaze
tt0091341,Kin-dza-dza!
tt0091343,The Kindred
tt0091405,Liang gong po ba tiao xin
tt0091464,Malcolm
tt0091472,The Manhattan Project
tt0091544,Monster in the Closet
tt0091630,Night of the Creeps
tt0091631,Nightmare Weekend
tt0091687,Operation Dead End
tt0091759,Dead Man's Letters
tt0091853,The American Way
tt0091949,Short Circuit
tt0091964,Sky Pirates
tt0091993,SpaceCamp
tt0092006,Star Crystal
tt0092030,The Supernaturals
tt0092070,Terminus
tt0092074,TerrorVision
tt0092138,L'unique
tt0092155,The Great Movie Robbery
tt0092172,The Vindicator
tt0092178,El vivo retrato
tt0092224,Wired to Kill
tt0092246,Xaver
tt0092248,Siu sang mung ging wan
tt0092298,Zone Troopers
tt0092530,Alien Predator
tt0092531,Alien Private Eye
tt0092532,Alien from L.A.
tt0092546,Amazon Women on the Moon
tt0092610,Bad Taste
tt0092648,Beyond the Rising Moon
tt0092676,Bloody New Year
tt0092795,Creepozoids
tt0092809,The Curse
tt0092812,Cyclone
tt0092841,Dead Man Walking
tt0092863,Deep Space
tt0092961,The Emissaries of Khalom
tt0092992,Evil Spawn
tt0093050,Friendship's Death
tt0093171,Hell Comes to Frogtown
tt0093185,The Hidden
tt0093207,Wings of Honneamise
tt0093268,Interzone
tt0093272,Invasion Earth: The Aliens Are Here
tt0093286,It's Alive III: Island of the Alive
tt0093349,King Lear
tt0093405,Leonard Part 6
tt0093446,Distant Lights
tt0093477,Making Mr. Right
tt0093533,Miami Golem
tt0093617,Nice Girls Don't Explode
tt0093626,Nightflyers
tt0093663,The Occultist
tt0093731,Phoenix the Warrior
tt0093741,The Pink Chiquitas
tt0093790,Programmed to Kill
tt0093791,Morning Patrol
tt0093793,Project X
tt0093828,Real Men
tt0093843,Remote Control
tt0093847,Never Travel on a One Way Ticket
tt0093870,RoboCop
tt0093872,Robot Holocaust
tt0093894,The Running Man
tt0093937,The Secret of the Incas' Empire
tt0094012,Spaceballs
tt0094033,Steel Dawn
tt0094050,Stranded
tt0094074,Superman IV: The Quest for Peace
tt0094080,The Survivalist
tt0094152,The Time Guardian
tt0094160,Shuto shôshitsu
tt0094187,The Trouble with Dick
tt0094223,Der Unsichtbare
tt0094274,The Visitants
tt0094371,Mirror for a Hero
tt0094373,Zhao hua xi shi
tt0094388,The Final Test
tt0094607,Accidents
tt0094631,Alien Nation
tt0094632,Transformations
tt0094655,Andy Colby's Incredible Adventure
tt0094680,As Time Goes by
tt0094684,The Spirit
tt0094761,The Blob
tt0094764,The Blood of Heroes
tt0094794,The Brain
tt0094919,Critters 2: The Main Course
tt0094931,Cy Warrior
tt0094998,Demonwarp
tt0095002,Desert Warrior
tt0095040,Days of Eclipse
tt0095043,Doctor Hackenstein
tt0095047,Doin' Time on Planet Earth
tt0095060,Dr. Alien
tt0095098,Incident at Raven's Gate
tt0095173,Frankenstein General Hospital
tt0095194,Galactic Gigolo
tt0095381,The Invisible Kid
tt0095444,Killer Klowns from Outer Space
tt0095456,Curse of Snakes Valley
tt0095503,The Lawless Land
tt0095608,Meet the Hollowheads
tt0095630,Midnight Movie Massacre
tt0095643,Cyber Ninja
tt0095652,Monkey Shines
tt0095687,My Stepmother Is an Alien
tt0095719,The Nest
tt0095734,Night Wars
tt0095738,Nightfall
tt0095752,Norman's Awesome Experience
tt0095756,Not of This Earth
tt0095834,Obsession: A Taste for Fear
tt0095924,Pulse
tt0095930,Purple People Eater
tt0095971,The Rejuvenator
tt0095989,Return of the Killer Tomatoes!
tt0095990,Return of the Living Dead II
tt0096114,The Sisterhood
tt0096202,Sweetwater
tt0096246,The Terror Within
tt0096251,Tetsuo: The Iron Man
tt0096256,They Live
tt0096287,Top Line
tt0096308,Trinadtsatyy apostol
tt0096353,Urusei Yatsura 5: The Final Chapter
tt0096402,Voyage of the Rock Aliens
tt0096419,Warlords
tt0096425,Watchers
tt0096465,World Gone Wild
tt0096511,Zombie 3
tt0096514,Lovable Zanies II
tt0096784,Alien Seed
tt0096785,Alien from the Deep
tt0096786,Alienator
tt0096863,My Twentieth Century
tt0096874,Back to the Future Part II
tt0096921,Beyond the Stars
tt0096962,The Wiz Kid
tt0096994,Bunker palace hôtel
tt0097001,C.H.U.D. II: Bud the Chud
tt0097007,The Caller
tt0097138,Cyborg
tt0097153,Dans le ventre du dragon
tt0097168,Deadly Reactor
tt0097171,Deadly Weapon
tt0097176,Deceit
tt0097179,DeepStar Six
tt0097228,Dr. Caligari
tt0097292,Hard to Be a God
tt0097293,Escape from Safehaven
tt0097365,Flesh Gordon Meets the Cosmic Cheerleaders
tt0097368,The Fly II
