tconst,primaryTitle
tt0086356,The Star Chamber
tt0086374,Strange Invaders
tt0086407,Tayna chyornykh drozdov
tt0086449,To All a Goodnight
tt0086476,Trenchcoat
tt0086543,The 4th Man
tt0086551,Confidentially Yours
tt0086593,Without a Trace
tt0086636,Revenge of the Dead
tt0086655,One Deadly Summer
tt0086837,2010: The Year We Make Contact
tt0086847,Access Code
tt0086872,Prey
tt0086934,Wanderers of the Desert
tt0086947,Bedroom Eyes
tt0086984,Body Double
tt0087052,Chinese Boxes
tt0087129,Decoder
tt0087194,The Eighteen Jade Arhats
tt0087221,Evil Judgment
tt0087223,Evropeyskaya istoriya
tt0087247,Fear City
tt0087336,Girls Nite Out
tt0087389,Haunters of the Deep
tt0087464,Impulse
tt0087472,The Initiation
tt0087512,La joven y la tentación
tt0087555,The Clairvoyant
tt0087622,The Lift
tt0087652,O Lugar do Morto
tt0087698,Maybe It's Love
tt0087722,Mike's Murder
tt0087759,Murder-Rock: Dancing Death
tt0087777,The Naked Face
tt0087804,Ninguém Duas Vezes
tt0087812,Nights Without Moons and Suns
tt0087815,Not for Publication
tt0087852,Ordeal by Innocence
tt0087909,Phenomena
tt0088041,Farewell to the Ark
tt0088046,Scandalous
tt0088066,Scream for Help
tt0088067,Screamplay
tt0088092,The Seven Vampires
tt0088131,Sköna juveler
tt0088133,Slagskämpen
tt0088137,Sloane
tt0088146,A Soldier's Story
tt0088203,Summer's Children
tt0088210,The Surrogate
tt0088272,Tightrope
tt0088355,Vigil
tt0088357,Long Live Life
tt0088451,Zhenshchina i chetvero yeyo muzhchin
tt0088683,Agnes of God
tt0088745,The Killer is Still Among Us
tt0088784,The Kiss
tt0088920,Chuzhie zdes ne khodyat
tt0088930,Clue
tt0088947,Compromising Positions
tt0088971,Crónica de familia
tt0089038,Don't Open Till Christmas
tt0089063,Dvoynoy kapkan
tt0089151,Flagrant désir
tt0089155,Fletch
tt0089173,Friday the 13th: A New Beginning
tt0089222,Gotcha!
tt0089233,Grunt! The Wrestling Movie
tt0089283,The Holcroft Covenant
tt0089312,Wuthering Heights
tt0089360,Jagged Edge
tt0089403,Kapkan dlya shakalov
tt0089409,Keeping Track
tt0089413,Khamosh
tt0089458,Lamentations a Monument for the Dead World
tt0089489,Lifeforce
tt0089539,Malibu Express
tt0089561,Mask of Murder
tt0089574,Medium
tt0089618,Lunnaya raduga
tt0089678,New Delhi Times
tt0089714,"O-Bi, O-Ba: The End of Civilization"
tt0089726,He Died with His Eyes Open
tt0089739,Oriana
tt0089772,Paradigma
tt0089832,Cop Au Vin
tt0089845,De prooi
tt0089854,Pursuit of a Killer
tt0089857,Pyat minut strakha
tt0089860,Death in a French Garden
tt0089869,The Quiet Earth
tt0089876,La ragazza dei lillà
tt0090051,Souchastie v ubiystve
tt0090053,South Bronx Heroes
tt0090086,The Strange Case of Dr. Jekyll and Mr. Hyde
tt0090179,To Kill a Stranger
tt0090186,Too Scared to Scream
tt0090253,Vergeßt Mozart
tt0090275,Voro-Nova
tt0090310,Wetherby
tt0090327,Witchboard
tt0090357,Young Sherlock Holmes
tt0090386,The Insomniac on the Bridge
tt0090655,April Fool's Day
tt0090689,Ballad of dog beach
tt0090756,Blue Velvet
tt0090788,Body Count
tt0090800,The House of the Blue Shadows
tt0090820,Chegemuri detektivi
tt0090888,Crossroads
tt0090903,The Devil's Honey
tt0090922,Love Unto Waste
tt0090978,Duma Vez por Todas
tt0091214,Man Facing Southeast
tt0091270,Inspector Lavardin
tt0091474,Manhunter
tt0091475,Mania: The Intruder
tt0091553,You'll Die at Midnight
