tconst,primaryTitle
tt0865868,Big City
tt0870196,Quell and Co.
tt0903131,All Hat
tt0906665,Sukiyaki Western Django
tt0918645,Left for Dead
tt0985049,Bounty
tt0986271,Further North
tt0996928,The Dead Sleep Easy
tt1013651,The Man Who Came Back
tt1032751,The Warrior's Way
tt1043696,One-Eyed Horse
tt1053918,Shadowheart
tt1073221,The Legend of God's Gun
tt1078917,The Only Good Indian
tt10951700,The Wild West
tt1127178,D'Wild Wild Weng
tt1137999,Blood River
tt1152835,Palo Pinto Gold
tt1152843,Roswell 1847
tt1188484,Six Gun
tt1196595,Broken Fences
tt1202044,Six Reasons Why
tt1204898,Fistful of Brains
tt1223141,The Notorious Colonel Steel
tt1231289,Mad Mad Wagon Party
tt1235536,Lucky Luke
tt1236413,The Paradise Trail
tt1243972,Samurai Avenger: The Blind Wolf
tt1252482,Escape from Darwin
tt1301309,A Foundling
tt1310362,Bada alla tua pelle Spirito Santo!
tt1316420,Little Bear and the Master
tt1334026,O Menino da Porteira
tt1339123,Meaner Than Hell
tt13434134,Cine Censura: Um Pistoleiro Chamado Papaco
tt1344659,Shadows of the Past
tt1349486,A Vampire's Tale
tt1349629,The Loneliest Road in America
tt1358997,The Mustachioed Bandit Meets His End
tt1380784,Big Money Rustlas
tt1388390,The Best Bar in America
tt1388402,Bad Day to Go Fishing
tt1403865,True Grit
tt1404677,The Gunslingers
tt1478856,The Righteous and the Wicked
tt1484114,Reel Injun
tt1487257,Hungry Hills
tt1493183,Sitting Bull: A Stone in My Heart
tt1498567,Hell's Fury: Wanted Dead or Alive
tt1511469,The Bastard Men of Root Flats
tt1517252,Sweetgrass
tt1530983,Red Hill
tt1532296,Wild Horses and Renegades
tt1578709,Snowblind
tt1584747,The Magnificent Dead
tt1586712,Brocket 99: Rockin' the Country
tt1612069,The Academy
tt1660345,Dragon Blood
tt1717561,A River of Skulls
tt1745816,Silent Anna
tt1753916,Hoodoo Voodoo
tt1764707,They Call Me Lucky
tt1773677,Sheriff of Contention
tt1929278,Welcome to Shamatown
tt2034665,Dingetjie Is Dynamite! (My Naam Is Nog Steeds Dingetjie)
tt2035574,My Naam is Dingetjie
tt2159768,Vur
tt22336544,A Fistful of Dynamite
tt2507106,The Reaping Men
tt3551840,The Ballad of Gregorio Cortez
tt4386364,Umbango
tt6568614,Kaalam Vellum
tt7145978,The Gunslinger
tt7148758,Covenant Rider
tt8665056,Guns Along The Bravo
tt9209886,Real Zombi Revolver
